timestamp,can_id,rtr,dlc,d0,d1,d2,d3,d4,d5,d6,d7,label,attack_type,inter_arrival_time,packet_rate,rolling_rate,elapsed_time,time_bucket,payload_sum,payload_mean,payload_std,payload_variance,payload_max,payload_min,payload_range,zero_byte_count,non_zero_byte_count,payload_entropy,canid_freq,canid_normalise,isnew_can_id,can_id_changed,rolling_can_frequency,same_can_as_pvr,payload_changed,payload_hamming_distance,same_payload_as_previous,consecutive_same_can_count,rolling_payload_mean,rolling_payload_std,rolling_payload_max,rolling_payload_min,rolling_entropy
1478191030.052049,305,0,8,0,128,0,0,62,127,9,246,0,normal,0.0002429485321044922,4099.225321723448,93811.31151539543,0.0069348812103271484,0,572.0,71.5,83.70782520170978,7007.0,246.0,0.0,246.0,3,5,2.4056390622295662,1,0.09090909090909091,1,1,1.0,0,1,5,0,1,56.40909090909091,66.07751097962056,255.0,0.0,2.055279228298099
1478191030.052295,320,0,8,0,0,0,0,4,0,41,126,0,normal,0.0002460479736328125,4047.796811668248,86331.01862341816,0.007180929183959961,0,171.0,21.375,41.71012317171936,1739.734375,126.0,0.0,126.0,5,3,1.5487949406953985,1,0.08333333333333333,1,1,1.0,0,1,5,0,1,53.489583333333336,64.04689532896212,255.0,0.0,2.0130722043312077
1478191030.053265,1087,0,8,0,64,96,255,112,172,8,0,0,normal,0.0009701251983642578,1029.7333461065352,79769.38129439419,0.008151054382324219,0,707.0,88.375,85.18206604092202,7255.984375,255.0,0.0,255.0,2,6,2.75,1,0.07692307692307693,1,1,1.0,0,1,7,0,1,56.17307692307692,65.67267769142057,255.0,0.0,2.0697589578441917
1478191030.053515,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.0002498626708984375,3986.2447307070765,74356.30011127368,0.008400917053222656,0,32.0,4.0,10.583005244258363,112.0,32.0,0.0,32.0,7,1,0.5435644431995964,1,0.07142857142857142,1,1,1.0,0,1,6,0,1,52.44642857142857,61.73770108805184,255.0,0.0,1.9607450639410062
1478191030.053757,1088,0,8,255,0,0,0,255,172,8,0,0,normal,0.00024199485778808594,4115.313423101706,69673.56766539555,0.008642911911010742,0,690.0,86.25,111.90704848221134,12523.1875,255.0,0.0,255.0,4,4,1.75,1,0.06666666666666667,1,1,1.0,0,1,5,0,1,54.7,65.08232424766248,255.0,0.0,1.9466953930116058
1478191030.054274,848,0,8,5,32,68,104,114,0,0,123,0,normal,0.0005171298980712891,1930.017942841065,65439.595807735896,0.009160041809082031,0,446.0,55.75,49.68588833864199,2468.6875,123.0,0.0,123.0,2,6,2.75,1,0.0625,1,1,1.0,0,1,8,0,1,54.765625,64.1200470033487,255.0,0.0,1.9969019309483804
1478191030.054949,1264,0,8,0,0,0,128,0,103,209,19,0,normal,0.0006749629974365234,1479.3709179235145,61677.22963774693,0.009835004806518555,0,459.0,57.375,74.7494774229225,5587.484375,209.0,0.0,209.0,4,4,2.0,1,0.058823529411764705,1,1,1.0,0,1,8,0,1,54.919117647058826,64.7453076162648,255.0,0.0,1.997084170304358
1478191030.055174,790,0,8,5,34,104,9,34,32,0,117,0,normal,0.000225067138671875,4423.464665740072,58496.46491707988,0.01006007194519043,0,335.0,41.875,41.71162158200038,1739.859375,117.0,0.0,117.0,1,7,2.75,2,0.1111111111111111,0,1,1.0555555555555556,0,1,8,0,1,54.19444444444444,63.465658392139,255.0,0.0,2.0389128275096713
1478191030.055414,399,0,8,254,59,0,0,0,60,0,0,0,normal,0.00023984909057617188,4151.977479374106,55636.228736148,0.010299921035766602,0,373.0,46.625,82.3148490553193,6775.734375,254.0,0.0,254.0,5,3,1.5487949406953985,2,0.10526315789473684,0,1,1.105263157894737,0,1,7,0,1,53.796052631578945,64.45772105862218,255.0,0.0,2.013117149256289
1478191030.055647,608,0,8,25,34,34,48,255,143,110,12,0,normal,0.00023293495178222656,4274.692568945039,53068.15192778785,0.010532855987548828,0,661.0,82.625,77.73663470333662,6042.984375,255.0,12.0,243.0,0,8,2.75,2,0.1,0,1,1.15,0,1,8,0,1,55.2375,65.1216667408579,255.0,0.0,2.0499612917934744
1478191030.055886,672,0,8,0,0,131,29,150,2,189,0,0,normal,0.0002391338348388672,4164.344440136945,50739.39919028067,0.010771989822387695,0,501.0,62.625,74.87646075369749,5606.484375,189.0,0.0,189.0,3,5,2.4056390622295662,2,0.09523809523809523,0,1,1.1904761904761905,0,1,8,0,1,55.589285714285715,65.5861807414693,255.0,0.0,2.066898328480907
1478191030.056118,809,0,8,220,184,126,20,17,32,0,20,0,normal,0.0002319812774658203,4292.190389189988,48628.16242659473,0.011003971099853516,0,619.0,77.375,80.89335185909903,6543.734375,220.0,0.0,220.0,1,7,2.75,2,0.09090909090909091,0,1,1.2272727272727273,0,1,8,0,1,56.57954545454545,66.28196124681611,255.0,0.0,2.0979484044590477
1478191030.056363,1349,0,8,216,0,0,131,0,0,0,0,0,normal,0.00024509429931640625,4063.482993217525,46690.5676686218,0.011249065399169922,0,347.0,43.375,78.07518411761832,6095.734375,216.0,0.0,216.0,6,2,1.061278124459133,2,0.08695652173913043,0,1,1.2608695652173914,0,1,7,0,1,56.005434782608695,66.79471006728578,255.0,0.0,2.0528757835894864
1478191030.058173,704,0,8,21,0,0,0,0,0,0,0,0,normal,0.001809835433959961,552.2312968071238,44768.13698646286,0.013058900833129883,0,21.0,2.625,6.9450971915445505,48.234375,21.0,0.0,21.0,7,1,0.5435644431995964,2,0.08333333333333333,0,1,1.2916666666666667,0,1,2,0,1,53.78125,64.30097619746321,255.0,0.0,1.989987811073241
1478191030.060914,1072,0,8,0,0,0,0,0,0,0,0,0,normal,0.002741098403930664,364.68421358130286,42991.99887554759,0.015799999237060547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,-0.0,1,0.04,1,1,1.28,0,1,1,0,1,51.63,61.72893714956469,255.0,0.0,1.9103882986303113
1478191030.061157,1201,0,8,0,0,0,0,0,0,0,0,0,normal,0.0002429485321044922,4099.225321723448,41496.12296963129,0.01604294776916504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,-0.0,1,0.038461538461538464,1,1,1.2692307692307692,0,0,0,1,1,49.64423076923077,59.35474725919682,255.0,0.0,1.8369118256060686
1478191030.061405,497,0,8,8,0,0,0,0,0,0,0,0,normal,0.000247955322265625,4016.784983343483,40107.999340509516,0.016290903091430664,0,8.0,1.0,2.6457513110645907,7.0,8.0,0.0,8.0,7,1,0.5435644431995964,1,0.037037037037037035,1,1,1.2592592592592593,0,1,1,0,1,47.842592592592595,57.254414075932665,255.0,0.0,1.789010070702125
1478191030.061644,339,0,8,0,33,16,255,0,255,0,0,0,normal,0.0002391338348388672,4164.344440136945,38824.29737978192,0.01653003692626953,0,559.0,69.875,107.43304601006155,11541.859375,255.0,0.0,255.0,4,4,1.75,2,0.07142857142857142,0,1,1.2857142857142858,0,1,5,0,1,48.629464285714285,59.04650807358013,255.0,0.0,1.7876168538913348
1478191030.061892,2,0,8,0,0,0,0,0,8,10,130,0,normal,0.000247955322265625,4016.784983343483,37624.03833162887,0.016777992248535156,0,148.0,18.5,42.31725416422951,1790.75,130.0,0.0,130.0,5,3,1.5487949406953985,2,0.06896551724137931,0,1,1.3103448275862069,0,1,6,0,1,47.59051724137931,58.46963724911976,255.0,0.0,1.7793816155052682
1478191030.062813,304,0,8,2,128,0,255,34,128,10,158,0,normal,0.0009210109710693359,1084.5857927701375,36406.056580333585,0.017699003219604492,0,715.0,89.375,86.68468362404053,7514.234375,255.0,0.0,255.0,1,7,2.75,2,0.06666666666666667,0,1,1.3333333333333333,0,1,6,0,1,48.983333333333334,59.41013879495045,255.0,0.0,1.8117355616550925
1478191030.06305,305,0,8,251,127,0,0,56,127,10,65,0,normal,0.00023698806762695312,4201.891338382151,35367.21254027063,0.017935991287231445,0,636.0,79.5,80.74496888351621,6519.75,251.0,0.0,251.0,2,6,2.5,2,0.06451612903225806,0,1,1.3548387096774193,0,1,6,0,1,49.96774193548387,60.098359120388054,255.0,0.0,1.83393764031138
1478191030.06329,320,0,8,0,0,0,0,2,18,42,112,0,normal,0.00024008750915527344,4147.871465858257,34391.60813169524,0.01817607879638672,0,174.0,21.75,36.82984523453771,1356.4375,112.0,0.0,112.0,4,4,2.0,2,0.0625,0,1,1.375,0,1,6,0,1,49.0859375,59.37121806145523,255.0,0.0,1.8391270890516493
1478191030.063542,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.00025177001953125,3956.165378530462,33469.32198765995,0.01842784881591797,0,32.0,4.0,10.583005244258363,112.0,32.0,0.0,32.0,7,1,0.5435644431995964,2,0.06060606060606061,0,1,1.393939393939394,0,1,5,0,1,47.71969696969697,57.892787370025026,255.0,0.0,1.7998676149349204
1478191030.063784,1087,0,8,0,64,96,255,112,170,8,0,0,normal,0.00024199485778808594,4115.313423101706,32605.968794584707,0.018669843673706055,0,705.0,88.125,84.93885668526508,7214.609375,255.0,0.0,255.0,2,6,2.75,2,0.058823529411764705,0,1,1.411764705882353,0,1,6,0,1,48.908088235294116,58.68825999694385,255.0,0.0,1.8278126850838934
1478191030.064023,1088,0,8,255,0,0,0,255,170,8,0,0,normal,0.0002391338348388672,4164.344440136945,31793.350955886202,0.018908977508544922,0,688.0,86.0,111.71727708819259,12480.75,255.0,0.0,255.0,4,4,1.75,2,0.05714285714285714,0,1,1.4285714285714286,0,1,5,0,1,49.96785714285714,60.20337477097953,255.0,0.0,1.8255894655100677
1478191030.064307,848,0,8,5,32,84,104,115,0,0,106,0,normal,0.00028395652770996094,3509.307219723831,31007.68307432613,0.019192934036254883,0,446.0,55.75,48.11119931990887,2314.6875,115.0,0.0,115.0,2,6,2.75,2,0.05555555555555555,0,1,1.4444444444444444,0,1,8,0,1,50.12847222222222,59.867481008449786,255.0,0.0,1.8512675359125659
1478191030.064555,1680,0,8,0,0,1,0,160,2,0,0,0,normal,0.000247955322265625,4016.784983343483,30278.19934213741,0.019440889358520508,0,163.0,20.375,52.77768823091819,2785.484375,160.0,0.0,160.0,5,3,1.5487949406953985,1,0.02702702702702703,1,1,1.4324324324324325,0,1,7,0,1,49.32432432432432,59.67586498743542,255.0,0.0,1.8430926009066966
1478191030.065173,790,0,8,5,34,108,9,34,32,0,117,0,normal,0.00061798095703125,1615.5585864808984,29523.919322251717,0.020058870315551758,0,339.0,42.375,42.470394099890335,1803.734375,117.0,0.0,117.0,1,7,2.75,3,0.07894736842105263,0,1,1.4736842105263157,0,1,7,0,1,49.141447368421055,59.223089437763186,255.0,0.0,1.8669585850933625
1478191030.06541,399,0,8,254,59,0,0,0,60,0,0,0,normal,0.00023698806762695312,4201.891338382151,28874.636553434546,0.02029585838317871,0,373.0,46.625,82.3148490553193,6775.734375,254.0,0.0,254.0,5,3,1.5487949406953985,3,0.07692307692307693,0,1,1.5128205128205128,0,1,7,0,1,49.07692307692308,59.81518583821333,255.0,0.0,1.8588005429293122
1478191030.065638,608,0,8,25,34,34,48,255,143,110,29,0,normal,0.0002281665802001953,4363.638010072936,28261.8615898505,0.020524024963378906,0,678.0,84.75,75.98971969944355,5774.4375,255.0,25.0,230.0,0,8,2.75,3,0.075,0,1,1.55,0,1,8,0,1,49.96875,60.219549184744096,255.0,0.0,1.8810805293560793
1478191030.065876,672,0,8,32,0,131,29,150,2,189,0,0,normal,0.00023794174194335938,4185.120573185776,27674.624004078196,0.020761966705322266,0,533.0,66.625,72.23215610100532,5217.484375,189.0,0.0,189.0,2,6,2.75,3,0.07317073170731707,0,1,1.5853658536585367,0,1,8,0,1,50.375,60.51253959733583,255.0,0.0,1.9022736871766628
1478191030.06611,809,0,8,12,184,126,20,17,32,0,20,0,normal,0.0002338886260986328,4257.33683494784,27117.06954767033,0.0209958553314209,0,411.0,51.375,62.12273637727173,3859.234375,184.0,0.0,184.0,1,7,2.75,3,0.07142857142857142,0,1,1.619047619047619,0,1,8,0,1,50.398809523809526,60.550877615905726,255.0,0.0,1.92245764700579
1478191030.06635,1349,0,8,216,89,0,132,0,0,0,0,0,normal,0.00024008750915527344,4147.871465858257,26582.902150418886,0.021235942840576172,0,437.0,54.625,77.56438857491239,6016.234375,216.0,0.0,216.0,5,3,1.5487949406953985,3,0.06976744186046512,0,1,1.6511627906976745,0,1,7,0,1,50.497093023255815,60.946540661464034,255.0,0.0,1.9137678166264782
1478191030.067627,1520,0,2,1,0,0,0,0,0,0,0,0,normal,0.0012769699096679688,782.4910371010312,25996.529170570753,0.02251291275024414,0,1.0,0.125,0.33071891388307384,0.109375,1.0,0.0,1.0,7,1,0.5435644431995964,1,0.022727272727272728,1,1,1.6363636363636365,0,1,3,0,1,49.35227272727273,59.568908349019004,255.0,0.0,1.8826268308667764
1478191030.068167,704,0,8,21,0,0,0,0,0,0,0,0,normal,0.0005400180816650391,1848.3670581256667,25459.903345849754,0.02305293083190918,0,21.0,2.625,6.9450971915445505,48.234375,21.0,0.0,21.0,7,1,0.5435644431995964,3,0.06666666666666667,0,1,1.6666666666666667,0,1,1,0,1,48.31388888888889,58.39949032329735,255.0,0.0,1.8528698889186168
1478191030.070894,2,0,8,0,0,0,0,0,8,11,159,0,normal,0.002727031707763672,366.56465434551666,24914.39598299096,0.02577996253967285,0,178.0,22.25,51.847733798113104,2688.1875,159.0,0.0,159.0,5,3,1.5487949406953985,3,0.06521739130434782,0,1,1.6956521739130435,0,1,4,0,1,47.74728260869565,58.257060833619434,255.0,0.0,1.8462595639572428
1478191030.071131,339,0,8,0,33,16,255,0,255,0,0,0,normal,0.00023698806762695312,4201.891338382151,24473.704394807795,0.026016950607299805,0,559.0,69.875,107.43304601006155,11541.859375,255.0,0.0,255.0,4,4,1.75,3,0.06382978723404255,0,1,1.7234042553191489,0,1,6,0,1,48.21808510638298,59.30335839056501,255.0,0.0,1.844211488128365
1478191030.071813,304,0,8,5,128,0,255,52,128,11,16,0,normal,0.0006821155548095703,1463.8811734842818,23994.33307769689,0.026699066162109375,0,595.0,74.375,84.14709962321933,7080.734375,255.0,0.0,255.0,1,7,2.75,3,0.0625,0,1,1.75,0,1,7,0,1,48.763020833333336,59.82093633291197,255.0,0.0,1.8630820821256908
1478191030.072053,305,0,8,9,128,0,0,55,127,11,192,0,normal,0.00023984909057617188,4151.977479374106,23589.38704507806,0.026938915252685547,0,522.0,65.25,69.41136434331197,4817.9375,192.0,0.0,192.0,2,6,2.75,3,0.061224489795918366,0,1,1.7755102040816326,0,1,5,0,1,49.099489795918366,60.016659353532376,255.0,0.0,1.8811824477965953
1478191030.072299,320,0,8,0,0,0,0,4,15,43,231,0,normal,0.0002460479736328125,4047.796811668248,23198.555240409863,0.02718496322631836,0,293.0,36.625,74.76619807774098,5589.984375,231.0,0.0,231.0,4,4,2.0,3,0.06,0,1,1.8,0,1,6,0,1,48.85,60.31165012801655,255.0,0.0,1.8835587988406632
1478191030.073241,1087,0,8,0,64,96,255,112,168,8,0,0,normal,0.0009419918060302734,1060.454601625559,22764.474835727815,0.028126955032348633,0,703.0,87.875,84.70011437418488,7174.109375,255.0,0.0,255.0,2,6,2.75,3,0.058823529411764705,0,1,1.8235294117647058,0,1,7,0,1,49.615196078431374,60.78985530931397,255.0,0.0,1.9005478420006503
1478191030.073487,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.0002460479736328125,4047.796811668248,22404.538719880515,0.028373003005981445,0,32.0,4.0,10.583005244258363,112.0,32.0,0.0,32.0,7,1,0.5435644431995964,3,0.057692307692307696,0,1,1.8461538461538463,0,1,6,0,1,48.73798076923077,59.824338961909056,255.0,0.0,1.8744520074083224
1478191030.07373,1088,0,8,255,0,0,0,255,168,8,0,0,normal,0.0002429485321044922,4099.225321723448,22059.155448217178,0.028615951538085938,0,686.0,85.75,111.53110552666462,12439.1875,255.0,0.0,255.0,4,4,1.75,3,0.05660377358490566,0,1,1.8679245283018868,0,1,5,0,1,49.43632075471698,60.79993833105539,255.0,0.0,1.8721038563251464
1478191030.07424,848,0,8,5,32,100,104,115,0,0,90,0,normal,0.0005099773406982422,1957.0339432928988,21686.893938866728,0.02912592887878418,0,446.0,55.75,47.861127232859864,2290.6875,115.0,0.0,115.0,2,6,2.75,3,0.05555555555555555,0,1,1.8888888888888888,0,1,8,0,1,49.55324074074074,60.56033071812584,255.0,0.0,1.8883611923191252
1478191030.074914,1264,0,8,0,0,0,128,0,103,209,19,0,normal,0.0006740093231201172,1481.4610194977279,21319.522431241836,0.029799938201904297,0,459.0,57.375,74.7494774229225,5587.484375,209.0,0.0,209.0,4,4,2.0,2,0.03636363636363636,0,1,1.8909090909090909,0,1,8,0,1,49.695454545454545,60.818315203667595,255.0,0.0,1.890390988822414
1478191030.075254,790,0,8,5,34,108,9,34,32,0,117,0,normal,0.0003399848937988281,2932.6812365769288,20991.185981337105,0.030139923095703125,0,339.0,42.375,42.470394099890335,1803.734375,117.0,0.0,117.0,1,7,2.75,4,0.07142857142857142,0,1,1.9285714285714286,0,1,8,0,1,49.564732142857146,60.490673755385856,255.0,0.0,1.9057411497362993
1478191030.075496,399,0,8,254,59,0,0,0,60,0,0,0,normal,0.00024199485778808594,4115.313423101706,20695.118041718943,0.03038191795349121,0,373.0,46.625,82.3148490553193,6775.734375,254.0,0.0,254.0,5,3,1.5487949406953985,4,0.07017543859649122,0,1,1.9649122807017543,0,1,7,0,1,49.51315789473684,60.873554023805745,255.0,0.0,1.8994789355425992
1478191030.075724,608,0,8,25,34,34,48,255,143,111,45,0,normal,0.00022792816162109375,4368.182546519251,20413.61915387067,0.030609846115112305,0,695.0,86.875,74.735261925011,5585.359375,255.0,25.0,230.0,0,8,2.75,4,0.06896551724137931,0,1,2.0,0,1,8,0,1,50.1573275862069,61.112548987619626,255.0,0.0,1.9141430918263473
1478191030.07596,672,0,8,64,0,131,29,150,2,189,0,0,normal,0.00023603439331054688,4218.797053176439,20139.130643689412,0.03084588050842285,0,565.0,70.625,71.08082986994454,5052.484375,189.0,0.0,189.0,2,6,2.75,4,0.06779661016949153,0,1,2.0338983050847457,0,1,8,0,1,50.50423728813559,61.28150290087938,255.0,0.0,1.928310158066579
1478191030.076195,809,0,8,12,184,126,20,17,32,0,20,0,normal,0.00023508071899414062,4235.839353000359,19874.075788844595,0.031080961227416992,0,411.0,51.375,62.12273637727173,3859.234375,184.0,0.0,184.0,1,7,2.75,4,0.06666666666666667,0,1,2.066666666666667,0,1,8,0,1,50.51875,61.29552345881925,255.0,0.0,1.9420049887654691
1478191030.076437,1349,0,8,216,0,0,133,0,0,0,0,0,normal,0.00024199485778808594,4115.313423101706,19615.735422193073,0.03132295608520508,0,349.0,43.625,78.3580523941222,6139.984375,216.0,0.0,216.0,6,2,1.061278124459133,4,0.06557377049180328,0,1,2.098360655737705,0,1,7,0,1,50.40573770491803,61.57523704792257,255.0,0.0,1.927566843448972
1478191030.078164,704,0,8,21,0,0,0,0,0,0,0,0,normal,0.0017271041870117188,578.6688137879147,19308.685960767183,0.0330500602722168,0,21.0,2.625,6.9450971915445505,48.234375,21.0,0.0,21.0,7,1,0.5435644431995964,4,0.06451612903225806,0,1,2.129032258064516,0,1,2,0,1,49.63508064516129,60.694105759916475,255.0,0.0,1.905244224090111
1478191030.080908,1072,0,8,0,0,0,0,0,0,0,0,0,normal,0.002743959426879883,364.304109637304,19007.981486939727,0.03579401969909668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,-0.0,2,0.031746031746031744,0,1,2.126984126984127,0,1,1,0,1,48.84722222222222,59.73070725579082,255.0,0.0,1.875002252279157
1478191030.081146,1201,0,8,0,0,0,0,0,0,0,0,0,normal,0.00023794174194335938,4185.120573185776,18776.374285162317,0.03603196144104004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,-0.0,2,0.03125,0,1,2.125,0,0,0,1,1,48.083984375,58.797414954919084,255.0,0.0,1.845705342087295
1478191030.081394,497,0,8,8,0,0,0,0,0,0,0,0,normal,0.000247955322265625,4016.784983343483,18549.30368051895,0.036279916763305664,0,8.0,1.0,2.6457513110645907,7.0,8.0,0.0,8.0,7,1,0.5435644431995964,2,0.03076923076923077,0,1,2.123076923076923,0,1,1,0,1,47.35961538461538,57.933543206552095,255.0,0.0,1.8256724051813304
1478191030.081632,339,0,8,0,33,16,255,0,255,0,0,0,normal,0.00023794174194335938,4185.120573185776,18331.664542529055,0.03651785850524902,0,559.0,69.875,107.43304601006155,11541.859375,255.0,0.0,255.0,4,4,1.75,4,0.06060606060606061,0,1,2.1515151515151514,0,1,5,0,1,47.70075757575758,58.68353567327193,255.0,0.0,1.824525853587674
1478191030.081882,2,0,8,0,0,0,0,0,8,12,204,0,normal,0.00025010108947753906,3982.4598215829315,18117.49730788807,0.03676795959472656,0,224.0,28.0,66.66333324999583,4444.0,204.0,0.0,204.0,5,3,1.5487949406953985,4,0.05970149253731343,0,1,2.1791044776119404,0,1,6,0,1,47.406716417910445,58.80263712964095,255.0,0.0,1.8204104668280876
1478191030.082126,160,0,8,93,130,108,9,0,31,2,0,0,normal,0.00024390220642089844,4083.262517779693,17911.11150215118,0.03701186180114746,0,373.0,46.625,51.07332351629371,2608.484375,130.0,0.0,130.0,2,6,2.75,1,0.014705882352941176,1,1,2.161764705882353,0,1,7,0,1,47.3952205882353,58.68897075297407,255.0,0.0,1.8340809011394392
1478191030.082362,161,0,8,128,131,0,0,36,0,0,0,0,normal,0.00023603439331054688,4218.797053176439,17712.672162310966,0.03724789619445801,0,295.0,36.875,54.7298764387423,2995.359375,131.0,0.0,131.0,5,3,1.5487949406953985,1,0.014492753623188406,1,1,2.1449275362318843,0,1,7,0,1,47.242753623188406,58.631592574506946,255.0,0.0,1.8299463220025691
1478191030.082809,304,0,8,8,128,0,255,79,128,12,109,0,normal,0.0004470348358154297,2231.9693025208317,17491.519264313964,0.03769493103027344,0,719.0,89.875,80.2362721903255,6437.859375,255.0,0.0,255.0,1,7,2.75,4,0.05714285714285714,0,1,2.1714285714285713,0,1,7,0,1,47.85178571428571,58.94023085473293,255.0,0.0,1.8430899459739611
1478191030.083045,305,0,8,14,128,0,0,52,127,12,145,0,normal,0.00023603439331054688,4218.797053176439,17304.57951486132,0.037930965423583984,0,478.0,59.75,59.18350699308043,3502.6875,145.0,0.0,145.0,2,6,2.75,4,0.056338028169014086,0,1,2.1971830985915495,0,1,5,0,1,48.019366197183096,58.9436572792167,255.0,0.0,1.8558633270165814
1478191030.083287,320,0,8,0,0,0,0,6,2,44,140,0,normal,0.00024199485778808594,4115.313423101706,17121.395263586885,0.03817296028137207,0,192.0,24.0,46.05431575867782,2121.0,140.0,0.0,140.0,4,4,2.0,4,0.05555555555555555,0,1,2.2222222222222223,0,1,6,0,1,47.685763888888886,58.76463864698698,255.0,0.0,1.8578652252524621
1478191030.083537,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.00025010108947753906,3982.4598215829315,16941.40984657313,0.03842306137084961,0,32.0,4.0,10.583005244258363,112.0,32.0,0.0,32.0,7,1,0.5435644431995964,4,0.0547945205479452,0,1,2.2465753424657535,0,1,5,0,1,47.08732876712329,58.10461627160715,255.0,0.0,1.839861104950368
1478191030.083779,1087,0,8,0,64,96,255,112,168,8,0,0,normal,0.00024199485778808594,4115.313423101706,16768.084219228924,0.038665056228637695,0,703.0,87.875,84.70011437418488,7174.109375,255.0,0.0,255.0,2,6,2.75,4,0.05405405405405406,0,1,2.27027027027027,0,1,6,0,1,47.638513513513516,58.46401489461495,255.0,0.0,1.8521602792077954
1478191030.084024,1088,0,8,255,0,0,0,255,168,8,0,0,normal,0.0002448558807373047,4067.423553185181,16598.742077015006,0.038909912109375,0,686.0,85.75,111.53110552666462,12439.1875,255.0,0.0,255.0,4,4,1.75,4,0.05333333333333334,0,1,2.2933333333333334,0,1,5,0,1,48.14666666666667,59.17157610304228,255.0,0.0,1.8507981421516915
